country,mean,sd,hdi_5,hdi_95
SG-DE,1.9206787574278241,1.1475245115618669,0.45311449187024,3.468735745021775
SG-ES,1.598096450924033,1.0378209477753568,0.32770186226937237,2.9691111523082263
TH-IE,2.6116481017856796,1.6484955808997879,0.5735539303206373,4.719093075401267
TH-PL,2.9531035799794942,1.8642931981313928,0.6056296851468836,5.33083468389496
TH-HU,2.957261660795015,1.8655353770930017,0.5498275850485749,5.358928062213806
TH-RO,3.749851222040629,2.0494582410295603,1.0919811858277788,6.670181898816178
ID-AT,4.371320843627128,2.1339859711593654,1.4141064310162719,7.3862395465900805
PH-SI,1.8637240280228786,1.1370558283217642,0.36711108983896296,3.2608439338220974
ID-SE,1.3839009823877115,0.863822887559366,0.2840412873745854,2.506557544690853
BR-AT,3.635427142223236,2.012516169494119,0.8544085001609473,6.297546416399328
BR-PT,3.5047747288631728,1.93766004665603,0.9379983299846537,6.145683748985739
BR-EL,2.344680673674275,1.4576883948310053,0.4725090248887096,4.201219816007584
LC-DE,2.0099576978546216,1.2291304845828854,0.45476148893420104,3.6667595904575845
TT-FR,1.7973618101415836,1.112944164467945,0.383568488506262,3.263711090516643
PR-ES,6.6139451415068855,3.3511490326159463,1.8081313292622399,11.162957197113105
DM-ES,3.277327106050477,2.0787156776210143,0.6430524122225505,5.903771825508292
DM-FR,3.584326057998999,2.2272042167890076,0.6315645624025472,6.545003520272876
PY-ES,5.314030386552364,2.465954955162184,1.6761128979844928,8.67718194329528
MV-HU,4.796465986132938,2.380867669061521,1.440678065481924,8.064182139595527
MV-ES,3.035662702381104,1.6402392002416573,0.7981943855633511,5.220077957171897
MV-FR,3.2071974002397,1.6916653230716918,0.8266196076555842,5.522618141620649
MV-AT,3.014661700649922,1.6275566163955568,0.7774687239473237,5.19690134570703
LK-FR,2.018693514081807,1.2426420084737044,0.4047877633979495,3.604596431535979
LK-SE,2.273711485482706,1.3718336261023327,0.5145237988107563,4.109148597714102
